text,slot,intent
em bật ngay cho tôi tv thứ 3 ở phòng họp gia đình 3 lên mức 2 đi, O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O B-sysnumbersysnumber O ,smart.home.increase.level
chào bạn bạn làm ơn tăng mức độ của đèn hắt được không mình cảm thấy hơi tối, O O O O O O O O O B-devicedevice I-devicedevice O O O O O O O ,smart.home.increase.level
bạn cho mình biết bóng trụ cổng thứ 1 ở garage đang bật hay tắt được không, O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom O O O O O O ,smart.home.check.status
bạn kiểm tra cho tôi quạt thông gió 4 ở nhà bếp nhé, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O ,smart.home.check.status
trợ lý gầy béo kiểm tra màn cửa đơn thứ 4 tại phòng phòng hội thảo, O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho tôi màn cuốn thứ 4 ở phòng dành cho nữ nhé, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O ,smart.home.check.status
kiểm tra trạng thái bóng vườn 1 tại ban công 2, O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho tôi bóng led thứ 4 ở phòng họp gia đình 3 nhé, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O ,smart.home.check.status
đại ca đang cần kiểm tra cái bóng âm trần thứ 1 tiểu đệ làm được không, O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O ,smart.home.check.status
báo cáo tivi thứ 1 hội trường 1 giúp tôi nhé, B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O O ,smart.home.check.status
tôi muốn xem thiết bị bóng rọi thứ 2 ở phòng ngủ con 5, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom ,smart.home.check.status
kiểm tra giúp tôi phòng ngủ bố mẹ 3 và loa đài nhé, O O O O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice O ,smart.home.check.status
bạn kiểm tra cho mình cảnh thứ 3 còn hoạt động không với ạ, O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O ,smart.home.check.status
kiểm tra giúp tôi tiền sảnh và đèn trần 2 nhé, O O O O B-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
kiểm tra phòng tắm xông hơi và đèn downlight thứ 3 nhé, O O B-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
giúp tôi kiểm tra trạng thái đèn hắt thứ 4 tại hè sau, O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho tôi đèn hắt 2 ở phòng nghiên cứu nhé, O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O ,smart.home.check.status
kiểm tra giúp tôi phòng giám đốc 1 và đèn hoa thứ 4 nhé, O O O O B-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
tôi muốn xem thiết bị âm trần ở hè 5, O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho mình bóng tường thứ 1 còn hoạt động không với ạ, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O O ,smart.home.check.status
kiểm tra phòng ngủ các con 2 và đèn học 1 nhé, O O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
giúp tôi kiểm tra trạng thái hắt trần 3 tại phòng học 3, O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
trợ lý gầy béo kiểm tra rèm cửa đôi tại phòng đầu hè 5, O O O O O O B-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
tôi muốn xem thiết bị bóng ốp trần thứ 3 ở nhà vệ sinh 5, O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho tôi vô tuyến ở phòng sách nhé, O O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O ,smart.home.check.status
kiểm tra sân 3 và bóng làm việc thứ 2 nhé, O O B-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
đại ca đang cần kiểm tra cái đèn cây thứ 2 tiểu đệ làm được không, O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O ,smart.home.check.status
đèn tròn đang ở đang bật hoặc tắt nào, B-devicedevice I-devicedevice O O B-statusstatus I-statusstatus I-statusstatus I-statusstatus O ,smart.home.check.status
bạn cho mình biết van tưới thứ 2 ở phòng làm việc đang bật hay tắt được không, O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O O O O ,smart.home.check.status
kiểm tra trạng thái đèn hắt tại phòng ủi 2, O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn kiểm tra cho mình bóng tuýp còn hoạt động không với ạ, O O O O O B-devicedevice I-devicedevice O O O O O O ,smart.home.check.status
kiểm tra giúp tôi phòng vệ sinh và bóng compact 4 nhé, O O O O B-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
trợ lý gầy béo kiểm tra đèn hoa tại phòng ban công, O O O O O O B-devicedevice I-devicedevice O O B-roomroom I-roomroom ,smart.home.check.status
cập nhật chiết áp phòng gia đình 2 giúp tôi nhé, B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O ,smart.home.check.status
bóng chùm đang ở đang tắt hay bật nào, B-devicedevice I-devicedevice O O B-statusstatus I-statusstatus I-statusstatus I-statusstatus O ,smart.home.check.status
bao nhiêu đèn màu sắc phòng ăn sáng 2 giúp tôi nhé, B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O O ,smart.home.check.status
giúp tôi kiểm tra trạng thái bóng ốp tường 3 tại phòng ông chủ, O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
trợ lý gầy béo kiểm tra bóng rủ thứ 3 tại phòng phòng thu âm, O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
rèm cửa đôi thứ 3 đang ở đang đóng hoặc mở nào, B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-statusstatus I-statusstatus I-statusstatus I-statusstatus O ,smart.home.check.status
đại ca đang cần kiểm tra cái âm trần tiểu đệ làm được không, O O O O O O O B-devicedevice I-devicedevice O O O O O ,smart.home.check.status
giúp tôi kiểm tra trạng thái led thứ 2 tại phòng xông hơi 5, O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom ,smart.home.check.status
kiểm tra sân 5 và bóng trần nhé, O O B-roomroom I-roomroom O B-devicedevice I-devicedevice O ,smart.home.check.status
kiểm tra giúp tôi phòng ngủ bố mẹ và bóng tuýp 3 nhé, O O O O B-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice I-devicedevice O ,smart.home.check.status
kiểm tra trạng thái đèn huỳnh quang 1 tại phòng ngủ các con 3, O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom ,smart.home.check.status
giúp tôi kiểm tra trạng thái flash thứ 2 tại phòng chung, O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom ,smart.home.check.status
bạn cho mình biết đèn kiểng 2 ở phòng nghỉ ngơi 5 đang bật hay tắt được không, O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O ,smart.home.check.status
bạn kiểm tra cho mình đèn cổng 1 còn hoạt động không với ạ, O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O ,smart.home.check.status
kiểm tra trạng thái đèn cây tại phòng bố mẹ, O O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn cho mình biết bóng huỳnh quang thứ 3 ở phòng ăn tối 4 đang bật hay tắt được không, O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O O O O O ,smart.home.check.status
đại ca đang cần kiểm tra cái đèn lồng 4 tiểu đệ làm được không, O O O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O ,smart.home.check.status
kiểm tra trạng thái bóng làm việc thứ 3 tại phòng nghỉ ngơi, O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
đèn cảnh 4 đang ở mở hoặc tắt thế, B-devicedevice I-devicedevice I-devicedevice O O B-statusstatus I-statusstatus I-statusstatus O ,smart.home.check.status
bạn kiểm tra cho mình loa đài 3 còn hoạt động không với ạ, O O O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O ,smart.home.check.status
tôi muốn xem thiết bị bóng hắt tường ở phòng ăn sáng 2, O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom ,smart.home.check.status
đại ca đang cần kiểm tra cái đèn thả thứ 3 tiểu đệ làm được không, O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O O ,smart.home.check.status
kiểm tra phòng thí nghiệm 4 và đèn chùm nhé, O O B-roomroom I-roomroom I-roomroom I-roomroom O B-devicedevice I-devicedevice O ,smart.home.check.status
báo cáo bóng hoa 1 thư viện 5 giúp tôi nhé, B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O O ,smart.home.check.status
trợ lý gầy béo kiểm tra màn cửa thứ 3 tại phòng phòng trẻ con, O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom ,smart.home.check.status
bạn cho mình biết đèn hắt 1 ở phòng làm việc đang bật hay tắt được không, O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O O O O ,smart.home.check.status
giảm giúp tôi rèm cửa trong phòng ngủ bố mẹ xuống 1 phần trăm với, O O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
giảm cho mình đèn kiểng thứ 3 xuống 21 phần trăm nhé, O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
hãy giảm tvs ở phòng giám đốc xuống 9 phần trăm, O O B-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
giảm giúp tôi đèn ốp tường 1 trong công ty 2 xuống 23 phần trăm với, O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
giảm thiết bị mành 3, O O O B-devicedevice I-devicedevice ,smart.home.decrease.percentage
giảm cho mình bóng âm trần xuống 22 phần trăm nhé, O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
hãy giảm loa 2 ở wc 3 xuống 8 phần trăm, O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
giảm cho mình quạt hút mùi thứ 1 xuống 23 phần trăm nhé, O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
bóng hoa thứ 1 giảm bớt xuống 47 phần trăm, B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage ,smart.home.decrease.percentage
giảm đèn hắt trần thứ 4 ở gara 24 phần trăm, O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
hãy giảm bóng hoa 3 ở cầu thang 3 xuống 22 phần trăm, O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
hộ tôi giảm mành thứ 3 xuống 22 phần trăm, O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage ,smart.home.decrease.percentage
hộ tôi hạ thấp bóng tường xuống 1 phần trăm, O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage ,smart.home.decrease.percentage
giảm bóng trang trí hộ với, O B-devicedevice I-devicedevice I-devicedevice O O ,smart.home.decrease.percentage
giảm thiết bị flash, O O O B-devicedevice ,smart.home.decrease.percentage
giảm đèn đứng 4 hộ với, O B-devicedevice I-devicedevice I-devicedevice O O ,smart.home.decrease.percentage
giảm đèn flash 3 ở phòng nghỉ 27 phần trăm, O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
giảm giúp tôi bóng trụ cổng 4 trong phòng bố mẹ 5 xuống 22 phần trăm với, O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O ,smart.home.decrease.percentage
giảm đèn cổng 4 ở phòng ngủ 29 phần trăm, O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage ,smart.home.decrease.percentage
